frame_idx,video_epoch,cloud_ordinal,cloud_delta_s,n_points_exported
7896,1785426910.803766,1334,-0.09950065612792969,2146
7899,1785426910.903766,1335,0.0013031959533691406,2112
7902,1785426911.003766,1336,0.0962064266204834,2231
7905,1785426911.103766,1336,-0.003793478012084961,2231
7908,1785426911.2037659,1337,0.09881281852722168,2362
7911,1785426911.303766,1337,-0.0011873245239257812,2362
7914,1785426911.403766,1338,0.10100173950195312,2383
7917,1785426911.503766,1338,0.001001596450805664,2383
7920,1785426911.603766,1339,0.0948491096496582,2315
7923,1785426911.7037659,1339,-0.005150794982910156,2315
7926,1785426911.803766,1340,0.10054683685302734,2436
7929,1785426911.903766,1340,0.0005469322204589844,2436
7932,1785426912.003766,1340,-0.09945321083068848,2436
7935,1785426912.103766,1341,0.0013270378112792969,2372
7938,1785426912.2037659,1341,-0.09867286682128906,2372
7941,1785426912.303766,1342,0.0007331371307373047,2398
7944,1785426912.403766,1342,-0.09926676750183105,2398
7947,1785426912.503766,1343,0.0014154911041259766,2398
7950,1785426912.603766,1343,-0.09858441352844238,2398
7953,1785426912.7037659,1344,0.0010399818420410156,2297
7956,1785426912.803766,1344,-0.09896016120910645,2297
7959,1785426912.903766,1345,-0.0005600452423095703,2186
7962,1785426913.003766,1345,-0.10056018829345703,2186
7965,1785426913.103766,1346,0.0010600090026855469,2154
7968,1785426913.2037659,1347,0.09524011611938477,2058
7971,1785426913.303766,1347,-0.004760026931762695,2058
7974,1785426913.403766,1348,0.09691834449768066,2101
7977,1785426913.503766,1348,-0.003081798553466797,2101
7980,1785426913.603766,1349,0.10068392753601074,2102
7983,1785426913.7037659,1349,0.0006840229034423828,2102
7986,1785426913.803766,1349,-0.09931612014770508,2102
7989,1785426913.903766,1350,0.001247406005859375,2119
7992,1785426914.003766,1351,0.09567832946777344,2049
7995,1785426914.103766,1351,-0.004321575164794922,2049
7998,1785426914.2037659,1352,0.09765076637268066,2127
8001,1785426914.303766,1352,-0.002349376678466797,2127
8004,1785426914.403766,1353,0.10024046897888184,2136
8007,1785426914.503766,1353,0.000240325927734375,2136
8010,1785426914.603766,1353,-0.09975957870483398,2136
8013,1785426914.7037659,1354,0.0013000965118408203,2136
8016,1785426914.803766,1355,0.09614253044128418,2467
8019,1785426914.903766,1355,-0.0038573741912841797,2467
8022,1785426915.003766,1356,0.09844493865966797,2532
8025,1785426915.103766,1356,-0.0015549659729003906,2532
8028,1785426915.2037659,1357,0.10033440589904785,2487
8031,1785426915.303766,1357,0.0003342628479003906,2487
8034,1785426915.403766,1357,-0.09966564178466797,2487
8037,1785426915.503766,1358,0.0013706684112548828,2372
8040,1785426915.603766,1358,-0.09862923622131348,2372
8043,1785426915.7037659,1359,0.0014605522155761719,2433
8046,1785426915.803766,1359,-0.09853959083557129,2433
8049,1785426915.903766,1360,0.0014472007751464844,2413
8052,1785426916.003766,1360,-0.09855294227600098,2413
8055,1785426916.103766,1361,0.00016069412231445312,2420
8058,1785426916.2037659,1361,-0.0998392105102539,2420
8061,1785426916.303766,1362,0.0015363693237304688,2410
8064,1785426916.403766,1362,-0.09846353530883789,2410
8067,1785426916.503766,1363,0.0013659000396728516,2410
8070,1785426916.603766,1364,0.09846162796020508,2430
8073,1785426916.7037659,1364,-0.0015382766723632812,2430
8076,1785426916.803766,1365,0.10056066513061523,2506
8079,1785426916.903766,1365,0.000560760498046875,2506
8082,1785426917.003766,1365,-0.09943938255310059,2506
8085,1785426917.103766,1366,0.0015568733215332031,2531
8088,1785426917.2037659,1367,0.09618878364562988,2531
8091,1785426917.303766,1367,-0.003811359405517578,2531
8094,1785426917.403766,1368,0.0993032455444336,2609
8097,1785426917.503766,1368,-0.0006968975067138672,2609
8100,1785426917.603766,1368,-0.10069680213928223,2609
8103,1785426917.7037659,1369,0.0008313655853271484,2750
8106,1785426917.803766,1369,-0.09916877746582031,2750
8109,1785426917.903766,1370,0.0014536380767822266,2821
8112,1785426918.003766,1371,0.09714889526367188,2897
8115,1785426918.103766,1371,-0.0028510093688964844,2897
8118,1785426918.2037659,1372,0.09992051124572754,2962
8121,1785426918.303766,1372,-7.963180541992188e-05,2962
8124,1785426918.403766,1372,-0.10007953643798828,2962
8127,1785426918.503766,1373,0.0011355876922607422,2978
8130,1785426918.603766,1374,0.0964207649230957,2853
8133,1785426918.7037659,1374,-0.0035791397094726562,2853
8136,1785426918.803766,1375,0.10080599784851074,2896
8139,1785426918.903766,1375,0.0008060932159423828,2896
8142,1785426919.003766,1375,-0.09919404983520508,2896
8145,1785426919.103766,1376,-0.0006742477416992188,2829
8148,1785426919.2037659,1376,-0.10067415237426758,2829
8151,1785426919.303766,1377,0.0008356571197509766,2874
8154,1785426919.403766,1377,-0.09916424751281738,2874
8157,1785426919.503766,1378,0.0004038810729980469,2782
8160,1785426919.603766,1378,-0.09959602355957031,2782
8163,1785426919.7037659,1379,0.0014259815216064453,2746
8166,1785426919.803766,1379,-0.09857416152954102,2746
8169,1785426919.903766,1380,-0.0002827644348144531,2707
8172,1785426920.003766,1380,-0.10028290748596191,2707
8175,1785426920.103766,1381,0.001501321792602539,2611
8178,1785426920.2037659,1382,0.0952446460723877,2492
8181,1785426920.303766,1382,-0.004755496978759766,2492
8184,1785426920.403766,1383,0.09762692451477051,2539
8187,1785426920.503766,1383,-0.002373218536376953,2539
8190,1785426920.603766,1384,0.09989380836486816,2535
8193,1785426920.7037659,1384,-0.00010609626770019531,2535
8196,1785426920.803766,1384,-0.10010623931884766,2535
8199,1785426920.903766,1385,0.0013909339904785156,2536
8202,1785426921.003766,1386,0.09664201736450195,2539
8205,1785426921.103766,1386,-0.0033578872680664062,2539
8208,1785426921.2037659,1387,0.10038447380065918,2652
8211,1785426921.303766,1387,0.00038433074951171875,2652
8214,1785426921.403766,1387,-0.09961557388305664,2652
8217,1785426921.503766,1388,0.0006663799285888672,2639
8220,1785426921.603766,1388,-0.09933352470397949,2639
8223,1785426921.7037659,1389,0.0014216899871826172,2677
8226,1785426921.803766,1390,0.09671473503112793,2734
8229,1785426921.903766,1390,-0.0032851696014404297,2734
8232,1785426922.003766,1391,0.09948372840881348,2741
8235,1785426922.103766,1391,-0.0005161762237548828,2741
8238,1785426922.2037659,1392,0.10050463676452637,2640
8241,1785426922.303766,1392,0.0005044937133789062,2640
8244,1785426922.403766,1392,-0.09949541091918945,2640
8247,1785426922.503766,1393,0.0015630722045898438,2575
8250,1785426922.603766,1393,-0.09843683242797852,2575
8253,1785426922.7037659,1394,0.0007059574127197266,2554
8256,1785426922.803766,1394,-0.09929418563842773,2554
8259,1785426922.903766,1395,0.001371145248413086,2363
8262,1785426923.003766,1395,-0.09862899780273438,2363
8265,1785426923.103766,1396,0.0005905628204345703,2363
8268,1785426923.2037659,1396,-0.09940934181213379,2363
8271,1785426923.303766,1397,0.001444101333618164,2212
8274,1785426923.403766,1398,0.09660696983337402,2191
8277,1785426923.503766,1398,-0.0033931732177734375,2191
8280,1785426923.603766,1399,0.09875249862670898,2191
8283,1785426923.7037659,1399,-0.001247406005859375,2191
8286,1785426923.803766,1400,0.10061120986938477,2146
8289,1785426923.903766,1400,0.0006113052368164062,2146
8292,1785426924.003766,1401,0.09507322311401367,2080
8295,1785426924.103766,1401,-0.0049266815185546875,2080
8298,1785426924.2037659,1402,0.09747099876403809,2178
8301,1785426924.303766,1402,-0.002529144287109375,2178
8304,1785426924.403766,1403,0.09925246238708496,2186
8307,1785426924.503766,1403,-0.0007476806640625,2186
8310,1785426924.603766,1403,-0.10074758529663086,2186
8313,1785426924.7037659,1404,0.0013480186462402344,2159
8316,1785426924.803766,1405,0.09700727462768555,2159
8319,1785426924.903766,1405,-0.0029926300048828125,2159
8322,1785426925.003766,1406,0.09786605834960938,2375
8325,1785426925.103766,1406,-0.0021338462829589844,2375
8328,1785426925.2037659,1407,0.10046601295471191,2412
8331,1785426925.303766,1407,0.0004658699035644531,2412
8334,1785426925.403766,1407,-0.0995340347290039,2412
8337,1785426925.503766,1408,0.001608133316040039,2400
8340,1785426925.603766,1409,0.09594202041625977,2292
8343,1785426925.7037659,1409,-0.004057884216308594,2292
8346,1785426925.803766,1410,0.10156631469726562,2343
8349,1785426925.903766,1410,0.0015664100646972656,2343
8352,1785426926.003766,1410,-0.0984337329864502,2343
8355,1785426926.103766,1411,-7.700920104980469e-05,2235
8358,1785426926.2037659,1411,-0.10007691383361816,2235
8361,1785426926.303766,1412,0.0014536380767822266,2235
8364,1785426926.403766,1412,-0.09854626655578613,2235
8367,1785426926.503766,1413,0.0005307197570800781,2205
8370,1785426926.603766,1413,-0.09946918487548828,2205
8373,1785426926.7037659,1414,0.001483917236328125,2207
8376,1785426926.803766,1414,-0.09851622581481934,2207
8379,1785426926.903766,1415,0.0006015300750732422,2151
8382,1785426927.003766,1415,-0.09939861297607422,2151
8385,1785426927.103766,1416,0.0016198158264160156,2120
8388,1785426927.2037659,1417,0.09798121452331543,2108
8391,1785426927.303766,1417,-0.0020189285278320312,2108
8394,1785426927.403766,1418,0.10022330284118652,2213
8397,1785426927.503766,1418,0.0002231597900390625,2213
8400,1785426927.603766,1418,-0.0997767448425293,2213
8403,1785426927.7037659,1419,0.0005047321319580078,2213
8406,1785426927.803766,1419,-0.09949541091918945,2213
8409,1785426927.903766,1420,0.0014262199401855469,2242
8412,1785426928.003766,1421,0.0969846248626709,2340
8415,1785426928.103766,1421,-0.003015279769897461,2340
8418,1785426928.2037659,1422,0.09904789924621582,2500
8421,1785426928.303766,1422,-0.0009522438049316406,2500
8424,1785426928.403766,1422,-0.1009521484375,2500
8427,1785426928.503766,1423,0.0012009143829345703,2655
8430,1785426928.603766,1423,-0.09879899024963379,2655
8433,1785426928.7037659,1424,0.0014879703521728516,2737
8436,1785426928.803766,1425,0.0976567268371582,2743
8439,1785426928.903766,1425,-0.0023431777954101562,2743
8442,1785426929.003766,1426,0.09975838661193848,2743
8445,1785426929.103766,1426,-0.0002415180206298828,2743
8448,1785426929.2037659,1426,-0.10024142265319824,2743
8451,1785426929.303766,1427,0.0015118122100830078,2641
8454,1785426929.403766,1427,-0.09848809242248535,2641
8457,1785426929.503766,1428,-0.0010492801666259766,2622
8460,1785426929.603766,1428,-0.10104918479919434,2622
8463,1785426929.7037659,1429,0.0011715888977050781,2751
8466,1785426929.803766,1429,-0.09882855415344238,2751
8469,1785426929.903766,1430,0.0014982223510742188,2728
8472,1785426930.003766,1430,-0.09850192070007324,2728
8475,1785426930.103766,1431,0.0012552738189697266,2803
8478,1785426930.2037659,1431,-0.09874463081359863,2803
8481,1785426930.303766,1432,-0.0004191398620605469,2793
8484,1785426930.403766,1433,0.0996706485748291,2859
8487,1785426930.503766,1433,-0.0003294944763183594,2859
8490,1785426930.603766,1433,-0.10032939910888672,2859
8493,1785426930.7037659,1434,0.00041174888610839844,2948
8496,1785426930.803766,1434,-0.09958839416503906,2948
8499,1785426930.903766,1435,0.0012257099151611328,2303
8502,1785426931.003766,1436,0.09702467918395996,2398
8505,1785426931.103766,1436,-0.0029752254486083984,2398
8508,1785426931.2037659,1437,0.09902763366699219,2398
8511,1785426931.303766,1437,-0.0009725093841552734,2398
8514,1785426931.403766,1437,-0.10097241401672363,2398
8517,1785426931.503766,1438,0.0011196136474609375,2398
8520,1785426931.603766,1438,-0.09888029098510742,2398
8523,1785426931.7037659,1439,0.0013375282287597656,2566
8526,1785426931.803766,1440,0.09692597389221191,2621
8529,1785426931.903766,1440,-0.0030739307403564453,2621
8532,1785426932.003766,1441,0.10066556930541992,2692
8535,1785426932.103766,1441,0.0006656646728515625,2692
8538,1785426932.2037659,1441,-0.0993342399597168,2692
8541,1785426932.303766,1442,0.001438140869140625,2798
8544,1785426932.403766,1442,-0.09856176376342773,2798
8547,1785426932.503766,1443,0.001451730728149414,2802
8550,1785426932.603766,1443,-0.09854817390441895,2802
8553,1785426932.7037659,1444,-0.0011181831359863281,2802
8556,1785426932.803766,1444,-0.10111832618713379,2802
8559,1785426932.903766,1445,0.0016756057739257812,2802
8562,1785426933.003766,1445,-0.09832453727722168,2802
8565,1785426933.103766,1446,0.002046823501586914,2802
8568,1785426933.2037659,1446,-0.09795308113098145,2802
8571,1785426933.303766,1447,0.001950979232788086,2872
8574,1785426933.403766,1447,-0.09804892539978027,2872
8577,1785426933.503766,1448,0.0009779930114746094,2863
8580,1785426933.603766,1448,-0.09902191162109375,2863
8583,1785426933.7037659,1449,0.001359701156616211,2699
8586,1785426933.803766,1449,-0.09864044189453125,2699
8589,1785426933.903766,1450,0.000942230224609375,2627
8592,1785426934.003766,1451,0.09506630897521973,2447
8595,1785426934.103766,1451,-0.004933595657348633,2447
8598,1785426934.2037659,1452,0.0969550609588623,2447
8601,1785426934.303766,1452,-0.0030450820922851562,2447
8604,1785426934.403766,1453,0.09937882423400879,2389
8607,1785426934.503766,1453,-0.0006213188171386719,2389
8610,1785426934.603766,1453,-0.10062122344970703,2389
8613,1785426934.7037659,1454,0.001041412353515625,2341
8616,1785426934.803766,1454,-0.09895873069763184,2341
8619,1785426934.903766,1455,0.001435995101928711,2995
8622,1785426935.003766,1456,0.0982828140258789,2965
8625,1785426935.103766,1456,-0.0017170906066894531,2965
8628,1785426935.2037659,1457,0.10036373138427734,2913
8631,1785426935.303766,1457,0.0003635883331298828,2913
8634,1785426935.403766,1457,-0.09963631629943848,2913
8637,1785426935.503766,1458,0.0013124942779541016,2826
8640,1785426935.603766,1459,0.09619879722595215,2712
8643,1785426935.7037659,1459,-0.003801107406616211,2712
8646,1785426935.803766,1460,0.09806084632873535,2693
8649,1785426935.903766,1460,-0.0019390583038330078,2693
8652,1785426936.003766,1461,0.09980058670043945,2661
8655,1785426936.103766,1461,-0.00019931793212890625,2661
8658,1785426936.2037659,1461,-0.10019922256469727,2661
8661,1785426936.303766,1462,0.0013718605041503906,2592
8664,1785426936.403766,1462,-0.09862804412841797,2592
8667,1785426936.503766,1463,-0.00036716461181640625,2686
8670,1785426936.603766,1463,-0.10036706924438477,2686
8673,1785426936.7037659,1464,0.0014672279357910156,2684
8676,1785426936.803766,1464,-0.09853291511535645,2684
8679,1785426936.903766,1465,0.0004019737243652344,2603
8682,1785426937.003766,1465,-0.09959816932678223,2603
8685,1785426937.103766,1466,0.0014586448669433594,2678
8688,1785426937.2037659,1466,-0.098541259765625,2678
8691,1785426937.303766,1467,0.0005147457122802734,2565
8694,1785426937.403766,1468,0.09724879264831543,2596
8697,1785426937.503766,1468,-0.0027513504028320312,2596
8700,1785426937.603766,1469,0.10092759132385254,2596
8703,1785426937.7037659,1469,0.0009276866912841797,2596
8706,1785426937.803766,1469,-0.09907245635986328,2596
8709,1785426937.903766,1470,0.001961946487426758,2564
8712,1785426938.003766,1471,0.09646129608154297,2564
8715,1785426938.103766,1471,-0.0035386085510253906,2564
8718,1785426938.2037659,1472,0.09973716735839844,2594
8721,1785426938.303766,1472,-0.00026297569274902344,2594
8724,1785426938.403766,1472,-0.10026288032531738,2594
8727,1785426938.503766,1473,0.0006992816925048828,2602
8730,1785426938.603766,1473,-0.09930062294006348,2602
8733,1785426938.7037659,1474,0.0021479129791259766,2582
8736,1785426938.803766,1475,0.09707307815551758,2586
8739,1785426938.903766,1475,-0.0029268264770507812,2586
8742,1785426939.003766,1476,0.10028266906738281,2629
8745,1785426939.103766,1476,0.0002827644348144531,2629
8748,1785426939.2037659,1476,-0.0997171401977539,2629
8751,1785426939.303766,1477,0.00133514404296875,2629
8754,1785426939.403766,1478,0.09600663185119629,2629
8757,1785426939.503766,1478,-0.003993511199951172,2629
8760,1785426939.603766,1479,0.09801411628723145,2583
8763,1785426939.7037659,1479,-0.001985788345336914,2583
8766,1785426939.803766,1480,0.10140609741210938,2602
8769,1785426939.903766,1480,0.0014061927795410156,2602
8772,1785426940.003766,1480,-0.09859395027160645,2602
8775,1785426940.103766,1481,0.0013992786407470703,2665
8778,1785426940.2037659,1481,-0.09860062599182129,2665
8781,1785426940.303766,1482,-0.0004417896270751953,2652
8784,1785426940.403766,1482,-0.10044169425964355,2652
8787,1785426940.503766,1483,0.0013701915740966797,2732
8790,1785426940.603766,1483,-0.09862971305847168,2732
8793,1785426940.7037659,1484,-0.0012805461883544922,2656
8796,1785426940.803766,1484,-0.10128068923950195,2656
8799,1785426940.903766,1485,0.0014772415161132812,2656
8802,1785426941.003766,1486,0.09557509422302246,2692
8805,1785426941.103766,1486,-0.0044248104095458984,2692
8808,1785426941.2037659,1487,0.09828567504882812,2849
8811,1785426941.303766,1487,-0.001714468002319336,2849
8814,1785426941.403766,1488,0.10024881362915039,2969
8817,1785426941.503766,1488,0.0002486705780029297,2969
8820,1785426941.603766,1488,-0.09975123405456543,2969
8823,1785426941.7037659,1489,0.0015225410461425781,2286
8826,1785426941.803766,1490,0.09666919708251953,2342
8829,1785426941.903766,1490,-0.003330707550048828,2342
8832,1785426942.003766,1491,0.0983588695526123,2479
8835,1785426942.103766,1491,-0.0016410350799560547,2479
8838,1785426942.2037659,1492,0.10134267807006836,2593
8841,1785426942.303766,1492,0.0013425350189208984,2593
8844,1785426942.403766,1492,-0.09865736961364746,2593
8847,1785426942.503766,1493,0.001463174819946289,2652
8850,1785426942.603766,1494,0.09740996360778809,2839
8853,1785426942.7037659,1494,-0.0025899410247802734,2839
8856,1785426942.803766,1495,0.10003232955932617,2911
8859,1785426942.903766,1495,3.24249267578125e-05,2911
8862,1785426943.003766,1495,-0.09996771812438965,2911
8865,1785426943.103766,1496,0.0014722347259521484,2901
8868,1785426943.2037659,1497,0.09662675857543945,2815
8871,1785426943.303766,1497,-0.003373384475708008,2815
8874,1785426943.403766,1498,0.09992504119873047,2956
8877,1785426943.503766,1498,-7.510185241699219e-05,2956
8880,1785426943.603766,1498,-0.10007500648498535,2956
8883,1785426943.7037659,1499,0.0015752315521240234,2782
8886,1785426943.803766,1499,-0.09842491149902344,2782
8889,1785426943.903766,1500,0.0016016960144042969,2654
8892,1785426944.003766,1500,-0.09839844703674316,2654
8895,1785426944.103766,1501,0.0014920234680175781,2727
8898,1785426944.2037659,1501,-0.09850788116455078,2727
8901,1785426944.303766,1502,-0.0013837814331054688,2515
8904,1785426944.403766,1503,0.1003873348236084,2341
8907,1785426944.503766,1503,0.0003871917724609375,2341
8910,1785426944.603766,1503,-0.09961271286010742,2341
8913,1785426944.7037659,1504,0.0011556148529052734,2926
8916,1785426944.803766,1505,0.09632062911987305,2892
8919,1785426944.903766,1505,-0.0036792755126953125,2892
8922,1785426945.003766,1506,0.09797835350036621,2257
8925,1785426945.103766,1506,-0.0020215511322021484,2257
8928,1785426945.2037659,1507,0.10033059120178223,2299
8931,1785426945.303766,1507,0.0003304481506347656,2299
8934,1785426945.403766,1507,-0.0996694564819336,2299
8937,1785426945.503766,1508,0.0010042190551757812,2287
8940,1785426945.603766,1509,0.09647059440612793,2897
8943,1785426945.7037659,1509,-0.0035293102264404297,2897
8946,1785426945.803766,1510,0.0975656509399414,2961
8949,1785426945.903766,1510,-0.002434253692626953,2961
8952,1785426946.003766,1511,0.09985136985778809,2948
8955,1785426946.103766,1511,-0.00014853477478027344,2948
8958,1785426946.2037659,1511,-0.10014843940734863,2948
8961,1785426946.303766,1512,0.0008673667907714844,2829
8964,1785426946.403766,1513,0.09550142288208008,2472
8967,1785426946.503766,1513,-0.004498720169067383,2472
8970,1785426946.603766,1514,0.10149693489074707,2429
8973,1785426946.7037659,1514,0.001497030258178711,2429
8976,1785426946.803766,1514,-0.09850311279296875,2429
8979,1785426946.903766,1515,0.00015163421630859375,2411
8982,1785426947.003766,1516,0.09783697128295898,2351
8985,1785426947.103766,1516,-0.002162933349609375,2351
8988,1785426947.2037659,1517,0.10097169876098633,2328
8991,1785426947.303766,1517,0.0009715557098388672,2328
8994,1785426947.403766,1517,-0.09902834892272949,2328
8997,1785426947.503766,1518,0.002237081527709961,2234
9000,1785426947.603766,1518,-0.0977628231048584,2234
9003,1785426947.7037659,1519,-0.0004968643188476562,2209
9006,1785426947.803766,1519,-0.10049700736999512,2209
9009,1785426947.903766,1520,0.0008459091186523438,2178
9012,1785426948.003766,1521,0.09734988212585449,2111
9015,1785426948.103766,1521,-0.002650022506713867,2111
9018,1785426948.2037659,1522,0.0995934009552002,2151
9021,1785426948.303766,1522,-0.0004067420959472656,2151
9024,1785426948.403766,1523,0.0993201732635498,2148
9027,1785426948.503766,1523,-0.0006799697875976562,2148
9030,1785426948.603766,1523,-0.10067987442016602,2148
9033,1785426948.7037659,1524,0.001651763916015625,2133
9036,1785426948.803766,1525,0.09615182876586914,2115
9039,1785426948.903766,1525,-0.0038480758666992188,2115
9042,1785426949.003766,1526,0.09804224967956543,2148
9045,1785426949.103766,1526,-0.0019576549530029297,2148
9048,1785426949.2037659,1527,0.10072898864746094,2149
9051,1785426949.303766,1527,0.0007288455963134766,2149
9054,1785426949.403766,1527,-0.09927105903625488,2149
9057,1785426949.503766,1528,0.001561880111694336,2087
9060,1785426949.603766,1529,0.09618997573852539,2151
9063,1785426949.7037659,1529,-0.0038099288940429688,2151
9066,1785426949.803766,1530,0.09760761260986328,2171
9069,1785426949.903766,1530,-0.002392292022705078,2171
9072,1785426950.003766,1531,0.1017758846282959,2171
9075,1785426950.103766,1531,0.001775979995727539,2171
9078,1785426950.2037659,1531,-0.09822392463684082,2171
9081,1785426950.303766,1532,0.001581430435180664,2229
9084,1785426950.403766,1532,-0.0984184741973877,2229
9087,1785426950.503766,1533,0.0014955997467041016,2314
9090,1785426950.603766,1534,0.09740638732910156,2369
9093,1785426950.7037659,1534,-0.002593517303466797,2369
9096,1785426950.803766,1535,0.10061860084533691,2369
9099,1785426950.903766,1535,0.0006186962127685547,2369
9102,1785426951.003766,1535,-0.0993814468383789,2369
9105,1785426951.103766,1536,0.001621246337890625,2440
9108,1785426951.2037659,1536,-0.09837865829467773,2440
9111,1785426951.303766,1537,-0.00023889541625976562,2361
9114,1785426951.403766,1537,-0.10023880004882812,2361
9117,1785426951.503766,1538,0.0008840560913085938,2437
9120,1785426951.603766,1538,-0.09911584854125977,2437
9123,1785426951.7037659,1539,0.0006361007690429688,2362
9126,1785426951.803766,1539,-0.09936404228210449,2362
9129,1785426951.903766,1540,0.0010340213775634766,2376
9132,1785426952.003766,1541,0.09822225570678711,2459
9135,1785426952.103766,1541,-0.00177764892578125,2459
9138,1785426952.2037659,1542,0.1014399528503418,2530
9141,1785426952.303766,1542,0.001439809799194336,2530
9144,1785426952.403766,1542,-0.09856009483337402,2530
9147,1785426952.503766,1543,-0.0001964569091796875,2597
9150,1785426952.603766,1543,-0.10019636154174805,2597
9153,1785426952.7037659,1544,0.0013573169708251953,2593
9156,1785426952.803766,1545,0.09830260276794434,2553
9159,1785426952.903766,1545,-0.0016973018646240234,2553
9162,1785426953.003766,1546,0.10129690170288086,2502
9165,1785426953.103766,1546,0.0012969970703125,2502
9168,1785426953.2037659,1546,-0.09870290756225586,2502
9171,1785426953.303766,1547,-0.00015592575073242188,2460
9174,1785426953.403766,1547,-0.10015583038330078,2460
9177,1785426953.503766,1548,0.0013515949249267578,2530
9180,1785426953.603766,1548,-0.0986483097076416,2530
9183,1785426953.7037659,1549,0.001299142837524414,2694
9186,1785426953.803766,1549,-0.09870100021362305,2694
9189,1785426953.903766,1550,0.0015864372253417969,2646
9192,1785426954.003766,1550,-0.09841370582580566,2646
9195,1785426954.103766,1551,0.0015947818756103516,2754
9198,1785426954.2037659,1551,-0.09840512275695801,2754
9201,1785426954.303766,1552,-0.0008866786956787109,2815
9204,1785426954.403766,1552,-0.10088658332824707,2815
9207,1785426954.503766,1553,0.0014081001281738281,2682
9210,1785426954.603766,1553,-0.09859180450439453,2682
9213,1785426954.7037659,1554,0.0007860660552978516,2727
9216,1785426954.803766,1555,0.09453463554382324,2611
9219,1785426954.903766,1555,-0.005465269088745117,2611
9222,1785426955.003766,1556,0.09687018394470215,2721
9225,1785426955.103766,1556,-0.003129720687866211,2721
9228,1785426955.2037659,1557,0.09775352478027344,2766
9231,1785426955.303766,1557,-0.0022466182708740234,2766
9234,1785426955.403766,1558,0.10091495513916016,2741
9237,1785426955.503766,1558,0.0009148120880126953,2741
9240,1785426955.603766,1558,-0.09908509254455566,2741
9243,1785426955.7037659,1559,0.001619100570678711,2644
9246,1785426955.803766,1560,0.0965735912322998,2708
9249,1785426955.903766,1560,-0.0034263134002685547,2708
9252,1785426956.003766,1561,0.09787535667419434,2771
9255,1785426956.103766,1561,-0.0021245479583740234,2771
9258,1785426956.2037659,1562,0.10104584693908691,2780
9261,1785426956.303766,1562,0.0010457038879394531,2780
9264,1785426956.403766,1562,-0.0989542007446289,2780
9267,1785426956.503766,1563,0.0014100074768066406,2780
9270,1785426956.603766,1564,0.0961155891418457,2631
9273,1785426956.7037659,1564,-0.0038843154907226562,2631
9276,1785426956.803766,1565,0.09777998924255371,2602
9279,1785426956.903766,1565,-0.0022199153900146484,2602
9282,1785426957.003766,1566,0.09999418258666992,2569
9285,1785426957.103766,1566,-5.7220458984375e-06,2569
9288,1785426957.2037659,1566,-0.1000056266784668,2569
9291,1785426957.303766,1567,0.002293109893798828,2703
9294,1785426957.403766,1567,-0.09770679473876953,2703
9297,1785426957.503766,1568,-0.001123666763305664,2746
9300,1785426957.603766,1568,-0.10112357139587402,2746
9303,1785426957.7037659,1569,0.0014612674713134766,2773
9306,1785426957.803766,1569,-0.09853887557983398,2773
9309,1785426957.903766,1570,-0.0003838539123535156,2492
9312,1785426958.003766,1571,0.09845280647277832,2533
9315,1785426958.103766,1571,-0.001547098159790039,2533
9318,1785426958.2037659,1572,0.0987546443939209,2506
9321,1785426958.303766,1572,-0.0012454986572265625,2506
9324,1785426958.403766,1573,0.10078954696655273,2562
9327,1785426958.503766,1573,0.0007894039154052734,2562
9330,1785426958.603766,1573,-0.09921050071716309,2562
9333,1785426958.7037659,1574,0.0014455318450927734,2535
9336,1785426958.803766,1575,0.09694528579711914,2508
9339,1785426958.903766,1575,-0.0030546188354492188,2508
9342,1785426959.003766,1576,0.09862995147705078,2526
9345,1785426959.103766,1576,-0.0013699531555175781,2526
9348,1785426959.2037659,1577,0.10113096237182617,2568
9351,1785426959.303766,1577,0.001130819320678711,2568
9354,1785426959.403766,1577,-0.09886908531188965,2568
9357,1785426959.503766,1578,0.0015001296997070312,2528
9360,1785426959.603766,1579,0.09682655334472656,2633
9363,1785426959.7037659,1579,-0.003173351287841797,2633
9366,1785426959.803766,1580,0.0982809066772461,2653
9369,1785426959.903766,1580,-0.0017189979553222656,2653
9372,1785426960.003766,1581,0.10070514678955078,2650
9375,1785426960.103766,1581,0.0007052421569824219,2650
9378,1785426960.2037659,1582,0.09518742561340332,2539
9381,1785426960.303766,1582,-0.004812717437744141,2539
9384,1785426960.403766,1583,0.09675192832946777,2594
9387,1785426960.503766,1583,-0.0032482147216796875,2594
9390,1785426960.603766,1584,0.1014242172241211,2614
9393,1785426960.7037659,1584,0.0014243125915527344,2614
9396,1785426960.803766,1584,-0.09857583045959473,2614
9399,1785426960.903766,1585,0.0008087158203125,2617
9402,1785426961.003766,1585,-0.09919142723083496,2617
9405,1785426961.103766,1586,0.001378774642944336,2630
9408,1785426961.2037659,1586,-0.09862112998962402,2630
9411,1785426961.303766,1587,0.0016410350799560547,2662
9414,1785426961.403766,1587,-0.0983588695526123,2662
9417,1785426961.503766,1588,0.0014011859893798828,2621
9420,1785426961.603766,1588,-0.09859871864318848,2621
9423,1785426961.7037659,1589,0.0010876655578613281,2663
9426,1785426961.803766,1589,-0.09891247749328613,2663
9429,1785426961.903766,1590,0.0016908645629882812,2663
9432,1785426962.003766,1591,0.09774971008300781,2476
9435,1785426962.103766,1591,-0.002250194549560547,2476
9438,1785426962.2037659,1592,0.09903073310852051,2453
9441,1785426962.303766,1592,-0.0009694099426269531,2453
