timestamp,solar_zenith_deg,solar_azimuth_deg,aoi_deg,ghi_w_m2,dni_w_m2,dhi_w_m2,poa_global_w_m2,poa_direct_w_m2,poa_diffuse_w_m2,iam,poa_effective_w_m2
2026-07-30 02:40:00+02:00,113.44451425160912,20.97787793097143,97.04067991898079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 02:45:00+02:00,113.12229422816385,22.21945071215191,98.19778970488844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 02:50:00+02:00,112.78252797515096,23.452429603824044,99.35292773497987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 02:55:00+02:00,112.42549636277393,24.67651903568708,100.50599499138656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:00:00+02:00,112.05148882630853,25.891450820263685,101.65688688351568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:05:00+02:00,111.66080209969584,27.096985269009906,102.80549394666419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:10:00+02:00,111.2537397065591,28.29290971358006,103.9517001953212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:15:00+02:00,110.83061065186676,29.479039489655463,105.09538391185293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:20:00+02:00,110.39172899441749,30.655216222471495,106.23641593864154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:25:00+02:00,109.93741255833129,31.82130855839489,107.37466038914242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:30:00+02:00,109.46798260182139,32.97721026535112,108.50997286647288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:35:00+02:00,108.98376262966804,34.122840609204104,109.6422009305275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:40:00+02:00,108.48507783896355,35.258143085210236,110.77118298639415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:45:00+02:00,107.97225464046669,36.38308411505591,111.89674712632787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:50:00+02:00,107.44561953870543,37.4976532094783,113.01871142402449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 03:55:00+02:00,106.9054990771865,38.601860825269455,114.13688189826384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:00:00+02:00,106.35221871124531,39.69573859957188,115.25105281772524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:05:00+02:00,105.7861028677606,40.77933718766201,116.36100452596332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:10:00+02:00,105.20747387423982,41.852726452874435,117.46650357835236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:15:00+02:00,104.61665213143769,42.9159933196612,118.5673004000984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:20:00+02:00,104.01395517850791,43.96924181344775,119.66312907971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:25:00+02:00,103.39969756490487,45.012591662992065,120.75370556386962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:30:00+02:00,102.77419078844432,46.04617695047318,121.83872574987976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:35:00+02:00,102.13774243607851,47.07014617773643,122.91786490955464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:40:00+02:00,101.49065661172244,48.084660278226806,123.99077479092551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:45:00+02:00,100.83323304453688,49.089892871431005,125.05708289496495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:50:00+02:00,100.16576760638468,50.086028367724396,126.11638928640541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 04:55:00+02:00,99.48855146064206,51.07326228079853,127.1682655312297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 05:00:00+02:00,98.80187166119698,52.051799434674535,128.2122511752547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30 05:05:00+02:00,98.10601043015464,53.02185421320718,129.24785216034684,0.08333333333333333,0.0,0.08333333333333333,0.05208333333333333,0.0,0.05208333333333333,0.0,0.05208333333333333
